Name,Variety,Site,Year,uk-7662,uk-7594,uk-7276,uk-7228,uk-7217,uk-7062,uk-7056,uk-7055,uk-7044,uk-7036,uk-7012,uk-7008,uk-6963,uk-6953,uk-6943,uk-6935,uk-6935,uk-6917,uk-6844,uk-6839,uk-6356,uk-6350,uk-6331,uk-6325,uk-6255,uk-6246,uk-6205,uk-6204,uk-6201,uk-6200,uk-6187,uk-6187,uk-6185,uk-6037,uk-5991,uk-5989,uk-5962,uk-5961,uk-5749,uk-5719,uk-5680,uk-5677,uk-5642,uk-5639,uk-5629,uk-5619,uk-5575,uk-5565,uk-55178,uk-55087,uk-53213,uk-53128,uk-53048,uk-52957,uk-52615,uk-52523,uk-52468,uk-52413,uk-52352,uk-52291,uk-52236,uk-52175,uk-5208,uk-5208,uk-51467,uk-51394,uk-51315,uk-51235,uk-51205,uk-51156,uk-51126,uk-51089,uk-51083,uk-51052,uk-51046,uk-50674,uk-50466,uk-49832,uk-49752,uk-49276,uk-49239,uk-49178,uk-4739,uk-4732,uk-4721,uk-4709,uk-4664,uk-4437,uk-4289,uk-4284,uk-4279,uk-4275,uk-4109,uk-4101,uk-4093,uk-4083,uk-4072,uk-3999,uk-3999,uk-3986,uk-3986,uk-3954,uk-3398,uk-3396,uk-3392,uk-3388,uk-3386,uk-3382,uk-3380,uk-3375,uk-3369,uk-3357,uk-3339,uk-3331,uk-3324,uk-3319,uk-3313,uk-3306,uk-3146,uk-3143,uk-3135,uk-3131,uk-3130,uk-2831,uk-2828,uk-2821,uk-2820,uk-2814,uk-2811,uk-2805,uk-2644,uk-2637,uk-2625,uk-2618,uk-2605,uk-2587,uk-2586,uk-2576,uk-2573,uk-2556,uk-2548,uk-2532,uk-2528,uk-2525,uk-2512,uk-2510,uk-2509,uk-2507,uk-2506,uk-2496,uk-2494,uk-2490,uk-2481,uk-2475,uk-2474,uk-2470,uk-2400,uk-2391,uk-2380,uk-2376,uk-2369,uk-2368,uk-2357,uk-2349,uk-2348,uk-2339,uk-2331,uk-2327,uk-2319,uk-2313,uk-2308,uk-2131,uk-2127,uk-2124,uk-2120,uk-2115,uk-2115,uk-2113,uk-2113,uk-2108,uk-2108,uk-2100,uk-2097,uk-2096,uk-2086,uk-2081,uk-2081,uk-2079,uk-2072,uk-2067,uk-2061,uk-2048,uk-2047,uk-2039,uk-1710,uk-1709,uk-1708,uk-1695,uk-1693,uk-1692,uk-1652,uk-1650,uk-1638,uk-1637,uk-1625,uk-1572,uk-1569,uk-1556,uk-1552,uk-1146,uk-1138,uk-1129,uk-1079,uk-1072,uk-1058,uk-1049,uk-1041,uk-1033,uk-1024
YZDY1-FD-DMSO-1,YZ,DY,1,9237219.334,1985198.188,2753298.965,1170514.276,1226939.503,2244022.078,6056405.664,4704285.871,4804913.825,12419414.21,1126062.479,1631997.22,1338629.992,947108.4591,1224822.836,4698673.265,6497770.933,8995918.87,3833030.589,3736389.921,466621.7305,131015.7268,135642.5054,470967.243,695483.4699,5364202.636,308115.479,331998.5214,674690.4117,480236.7302,143751.516,99223.9826,96200.97866,1078896.99,265889.0939,398112.8406,1168866.069,1993348.365,1009924.985,1085424.412,176000.8808,172971.5237,305323.8407,310657.171,3597625.068,4069395.193,231394.1473,274030.8258,537393.1738,451443.537,2173066.377,2828360.575,2452716.425,1639212.04,754310.1972,856184.8642,1989258.469,2344433.406,4147008.999,3875593.691,2122949.932,1951696.589,213725.9188,80637.94625,2317812.598,1933478.002,2117075.634,1548873.275,556856.7165,312781.3537,514110.1284,357359.5078,629055.9597,3827.169614,482435.0033,1832350.204,866796.5362,457509.8337,569650.7518,1965157.445,2158989.62,323176.744,1771215.884,1742385.817,3364624.66,1531324.186,2050647.363,1153779.666,434696.5208,349577.9509,276688.4062,417035.8588,2007284.336,1355267.006,2547843.107,5334152.22,1592237.537,2003425.738,1475993.247,908277.3481,1408447.001,1663852.576,8161174.352,4954502.177,8493511.25,2975360.913,3982295.01,3863780.269,1912477.594,4020504.963,8198199.25,8640296.259,8792675.899,11883094.58,7213391.356,2815137.445,4316340.803,5201568.441,2807124.227,3083675.003,2693484.166,1048410.576,2808654.147,253284.7274,607733.5562,788997.1704,2023135.527,869193.9605,1065449.316,381317.3958,947691.7277,554993.0172,435553.6316,798478.8886,520729.3458,299099.6959,167475.5404,334794.615,200730.7421,287638.3771,2395181.151,859948.9026,312307.7857,375937.6022,2714168.459,5519425.6,8367440.617,12922216.81,1297888.901,623558.8785,607913.1551,1040164.328,440281.9069,280457.2914,617527.327,1110840.778,418902.2585,567392.1097,302879.5332,249874.5888,549181.4916,529857.8302,718774.1489,869954.1623,281076.8522,739649.5172,493112.5793,768913.0181,1115199.119,3198528.396,880267.0354,917219.025,509862.4255,489214.9368,384391.8817,201238.6704,158019.4454,56693.88013,225824.5112,411462.8875,268579.151,323893.8956,192118.5849,727415.828,647285.0845,400379.7862,299820.9895,880194.9429,1066528.903,565165.3426,739403.0235,494015.7955,243518.4818,958575.1129,2606082.507,3263591.126,2857581.086,2350473.714,3005580.339,3344155.684,1220769.834,429478.544,688185.1785,1690502.667,1355954.825,1151795.775,1167775.721,780763.1022,1203847.229,1265261.126,1697640.453,992202.2173,568154.6079,802519.9253,592451.1321,1156893.448,1464437.363,1634166.277,880785.3439
YZDY1-FD-DMSO-2,YZ,DY,1,8731536.421,2407549.103,2999154.624,1355016.589,1226939.503,2244022.078,6056405.664,4245617.999,4804913.825,14989922.46,1126062.479,1713597.081,1338629.992,947108.4591,1224822.836,4240552.622,7503177.122,10934595.61,4225916.224,4119369.887,466621.7305,106713.1283,135642.5054,470967.243,660709.2964,7172244.013,356682.1813,314610.0988,781038.4879,411742.9666,143751.516,99223.9826,96200.97866,1076199.748,323189.8555,460865.377,1349725.812,2197666.572,1113442.296,930615.7549,176000.8808,172971.5237,371123.0366,310657.171,3588631.005,3816808.664,231394.1473,274030.8258,537393.1738,451443.537,2912116.779,2686942.546,2213576.574,1405419.423,831626.9924,943943.8128,2088721.393,1705742.792,4147008.999,3875593.691,2122949.932,1951696.589,89414.41684,232059.9966,2196417.163,2131659.497,2117075.634,1707632.785,556856.7165,362083.5146,644902.6603,552995.9329,539336.8535,3827.169614,506556.7535,1832350.204,1053596.607,434634.342,569650.7518,1773554.594,1948488.132,291667.0114,2373598.685,1742385.817,3532855.893,2046990.563,2741832.155,1272042.082,302723.8933,299719.3956,289072.0282,338829.1177,2007284.336,1287503.656,2420450.952,5600859.831,1592237.537,2003425.738,1623214.349,953691.2155,1271123.419,1663852.576,7999069.462,3451263.87,9807720.209,2975360.913,4390480.249,2429057.371,2008101.473,4432606.721,8950552.978,6267321.46,8565633.843,10641378.04,7798379.69,3071936.355,4272181.938,5201568.441,2400091.214,2922167.525,2352314.392,1339506.946,2166566.348,253284.7274,607733.5562,605943.5755,1917173.804,707963.9133,961568.0075,344138.9497,1097071.636,554993.0172,433378.5857,684595.8371,544035.4013,314054.6807,175849.3174,418918.3428,198234.1222,317121.3108,2395181.151,859948.9026,312307.7857,375937.6022,2714168.459,5752039.976,8346522.015,16533721.37,1297888.901,623558.8785,607913.1551,1089442.113,509681.3425,340897.5906,586650.9607,1224701.958,418902.2585,567392.1097,302879.5332,249874.5888,549181.4916,454286.8571,752826.0743,673153.9473,375815.7376,667533.6893,493112.5793,847726.6024,946361.8955,2886671.878,880267.0354,1061795.674,535355.5468,508558.1575,400591.9511,220205.7984,211761.1699,65630.25299,237115.7368,411462.8875,268579.151,323893.8956,222401.2768,725597.2885,607108.2313,378461.3702,359169.1451,614672.9564,1008142.778,331757.4612,700676.7901,398262.3649,198347.3255,958575.1129,2606082.507,3263591.126,2857581.086,2591397.27,3313652.324,2867195.48,886216.7263,332322.3104,878318.0549,1521864.461,1352564.938,1209385.564,858422.4624,635936.4265,838362.6336,1265261.126,1532120.509,895462.5011,568154.6079,760487.9442,534687.1467,942296.9441,1606479.573,2085656.29,1180336.6
YZDY1-FZ-DMSO-1,YZ,DY,1,9026558.147,2298115.053,3689683.94,1712951.593,1226939.503,2597736.058,4868987.828,5718088.878,4564668.133,13624027.72,1303558.078,1631997.22,2076654.477,947108.4591,1637657.794,3827098.741,7521982.077,11481325.39,4437212.035,5245554.123,380066.3159,118241.6934,50761.00361,265666.1711,481787.5259,6209735.076,264170.5088,366028.3698,519455.5293,778348.6434,174730.8661,109394.4408,82480.31408,782588.242,265889.0939,508104.0782,1168866.069,2307549.901,1113442.296,1033737.535,158840.7949,148301.4602,235599.3251,184099.0078,3230642.633,3453303.077,198391.557,223199.8203,304142.8508,387056.4025,2167633.711,1688752.973,2403438.252,1269513.117,754310.1972,805272.3156,1795305.768,2344433.406,4136641.477,3875593.691,1724366.082,1951696.589,108683.7825,89105.38877,1694378.954,1740601.487,1910660.76,1317673.493,556856.7165,282285.1717,512824.8531,247004.3435,597603.1617,3827.169614,458313.2532,1488729.542,1338594.49,554845.0508,628039.9539,2274915.387,2380286.056,250068.0039,2035064.173,1916177.913,3356213.099,1861334.118,3173274.047,1402426.395,350535.658,349577.9509,276688.4062,417035.8588,1634945.638,1161972.05,1966543.747,4096586.642,1287185.066,2003425.738,1879073.511,1001375.776,1711976.133,1280681.315,16763281.16,2958226.174,6572117.098,2975360.913,3773722.309,4046826.859,2500711.314,4654237.057,8198199.25,7581692.366,6863144.521,7822390.704,6852721.788,6560638.344,4305549.951,6638665.898,4126689.887,2266784.488,4147217.682,481380.5304,2547981.614,159632.5499,698264.2815,869869.3804,2007999.913,869193.9605,820307.4012,265550.5188,562715.7089,297410.7615,435553.6316,405241.3146,446460.3229,188507.4068,167475.5404,281277.4455,125529.9759,273256.4583,2772721.58,619273.2237,935983.2972,251072.5451,2053387.741,11249618.3,29469203.48,10316554.56,597973.8547,336946.3302,424528.429,1254867.481,462296.0023,323043.0793,502979.8674,904786.7566,250117.4853,372467.6346,132567.849,98704.64374,312374.4831,818069.1957,718774.1489,785133.6315,309887.2295,699158.0978,542297.4771,728641.1987,1165111.598,3190532.075,970494.4065,717362.6056,508587.7695,261506.0693,238393.0877,124731.3144,31759.88213,100456.9467,225824.5112,218658.0873,206781.0527,323893.8956,106397.7065,600617.3306,527217.7468,420398.7755,330552.641,645231.854,698378.3737,618433.2526,702432.8723,361137.8969,188429.9592,1109670.515,2234389.989,3759148.217,2714702.032,2121302.527,2181898.254,3018100.505,1153939.934,268580.8397,836493.3857,1863779.191,1416642.702,935799.4956,1419438.687,780763.1022,1203847.229,1201998.07,1697640.453,982051.3685,839423.1184,1073014.783,831554.1427,1472830.473,1864361.82,2294221.918,1653328.459
YZDY1-FZ-DMSO-2,YZ,DY,1,9237219.334,2413020.806,3035512.109,1290491.989,1420335.842,2707216.79,5031904.804,5621388.453,4804913.825,11768947.39,1182365.603,1631997.22,1338629.992,947108.4591,1224822.836,4686926.582,5555594.148,8995918.87,3833030.589,2867964.164,358167.7581,59215.12136,92779.47372,470967.243,695483.4699,6194210.738,403800.2961,359754.5214,639353.5014,583730.7471,165579.337,85072.16209,96200.97866,925019.3069,339349.3482,418018.4826,1227309.372,2416870.077,1009924.985,1033737.535,176000.8808,172971.5237,353450.511,175771.8179,3588631.005,3846619.969,231394.1473,317224.9347,381102.2507,406409.2227,1769976.146,1760401.558,1992758.476,1081763.144,709263.4758,809313.8265,2182205.382,1723373.985,4269024.964,4019696.316,2122949.932,1951696.589,168221.8959,79634.99921,2065249.121,1923822.696,2117075.634,1626316.938,477435.0273,312781.3537,514110.1284,319908.4977,629055.9597,1227.956332,413627.711,1649561.819,1161590.26,457509.8337,569650.7518,2063415.317,2158989.62,323176.744,2260570.176,1642883.038,3709498.688,2154726.909,3203247.337,1469208.604,434696.5208,315494.1007,349614.2087,417035.8588,1906920.12,1729702.292,1971472.428,5042139.058,1501309.305,2684782.097,1611070.651,1341939.312,1089829.441,1501626.95,9919958.433,5150399.771,8068835.688,2423450.059,3783180.26,3147073.178,2280133.813,4200448.944,7028931.082,6582469.803,7088420.915,11260717.51,7213391.356,3103689.034,4316340.803,6275238.357,2925429.554,3166468.859,2680033.579,645095.9502,3004184.998,253284.7274,814421.0894,1165708.165,1639627.548,782486.4305,1062785.692,381317.3958,731274.4755,429443.0172,502947.2534,650366.0453,601302.2857,256440.6018,159101.7634,426323.2778,133168.8755,287638.3771,2911357.659,941219.9861,551632.0123,225087.7293,4010062.965,5979471.665,8884478.828,11020874.14,738239.3268,967344.4825,771993.8589,1040164.328,440281.9069,280457.2914,714865.072,1110840.778,484931.7269,592786.6301,302879.5332,249874.5888,549181.4916,529857.8302,1220719.318,639496.2499,456806.3779,896800.9894,599381.422,934618.5792,1284535.537,3702696.435,681133.8519,809877.3482,489941.511,539359.4678,348693.0135,222932.8556,43308.94908,113727.4217,272501.0443,387095.4868,193998.7221,492733.46,129327.0773,630648.1972,605754.4748,481927.978,330552.641,677493.4467,873826.6232,503717.7495,944834.4139,309630.6044,447434.5759,946396.3696,2606082.507,3426770.683,2985476.592,2350473.714,2998066.388,3344155.684,1217717.909,315706.1949,718985.9815,1521864.461,1349183.526,1333347.584,1109386.935,602629.2561,1264039.59,1328524.182,1697640.453,940235.6262,881394.2743,929017.1285,720128.0539,1275475.027,2266143.445,2299436.059,1574231.723
YZDY3-FD-DMSO-1,YZ,DY,3,5103375.144,3219030.08,2360609.7,1170514.276,852077.2773,1632244.311,3091807.337,3601870.862,5243221.6,12357394.76,1126062.479,1631997.22,953318.9916,624854.8651,1224822.836,2582690.156,4232439.447,11997985.03,3286344.601,3549570.425,466621.7305,131015.7268,157023.1554,494515.6051,415258.1492,7170573.206,238413.8842,384329.7883,741986.5635,351160.1358,158486.0464,94262.78347,70716.55928,834829.9245,374132.6564,395134.4526,932119.9527,1993348.365,1009924.985,1256514.434,176000.8808,156106.8002,236253.7677,184460.4792,3749245.793,4008734.502,281261.0322,274030.8258,514496.431,431895.4747,2281719.696,2406823.836,2102897.745,1268391.029,646726.7053,856184.8642,2538853.907,1900019.819,4572077.422,4710808.354,2122949.932,2485266.04,108683.7825,107057.4556,2317812.598,1933478.002,2011221.852,1793014.424,556856.7165,504647.154,624904.0743,527982.7502,512370.0108,3827.169614,525126.9717,1571011.256,946122.5263,371612.3624,512824.529,2738901.585,3349301.516,323176.744,1771215.884,1829505.108,3700224.941,1954400.824,2604133.761,1335644.186,313821.6601,269145.9614,203391.4037,357556.1195,2207498.403,1725378.037,2287945.633,5866200.566,1829424.405,2122063.213,2654554.365,2067658.583,2397451.282,1341353.592,7365459.853,6938284.573,8451096.779,3376851.543,3764288.004,3477402.242,2197880.868,4886948.91,10463210.55,5355409.607,6784758.449,15090438.44,2679971.717,4048165.967,4816726.614,6605514.06,2800106.416,2745299.49,2182904.1,2093765.698,2466403.038,228589.4665,775639.1327,1006982.541,2124292.303,1056510.691,1118721.782,380364.1023,1209521.479,582742.6681,502947.2534,501846.8293,727892.2406,167410.477,129589.3806,334794.615,181159.4948,317121.3108,2377262.165,776103.8846,228938.9791,202578.9563,2714168.459,4732217.523,7385113.451,10365524.09,2108838.947,877409.9615,668548.6929,847220.3461,377486.7,150750.3059,577749.538,773592.6769,589437.5449,623985.9265,318023.5099,334855.8471,470854.4814,550808.0429,963226.1036,607521.4374,471297.7492,634157.0048,629350.4931,847726.6024,862919.8197,3491245.8,647077.1593,1008705.89,618191.6124,565043.252,384391.8817,220205.7984,340884.605,79593.08931,282622.5116,810788.9997,268579.151,413379.8072,377799.8899,763786.6194,713631.8056,418299.4092,122911.531,924204.69,959876.0125,562343.0482,943686.4461,305696.7325,433458.5228,698990.5159,3016866.262,3734387.603,2857581.086,1407315.437,6790901.004,2420961.817,1153939.934,387604.3859,903705.1116,1669476.776,1648171.565,1203346.195,1486684.595,669406.7647,1463283.831,1464697.911,2155847.416,1389803.691,596562.3383,965749.8242,534687.1467,991891.5201,1869034.406,2408933.014,1177660.099
YZDY3-FD-DMSO-2,YZ,DY,3,4663585.226,2298115.053,2109225.511,1170514.276,724265.6857,1874724.972,3416335.483,2964873.393,5297417.492,14344423.41,1126062.479,1631997.22,1338629.992,947108.4591,1224822.836,4698673.265,3890455.481,11455290.64,3459310.106,3708436.995,466621.7305,81932.64695,128860.3802,423985.3169,475710.6934,6846232.921,278074.2198,299628.6656,861094.9329,411742.9666,143751.516,99223.9826,96200.97866,913266.8918,373197.3248,506951.9148,1211716.347,2170332.751,1009924.985,1196680.414,167200.8368,148301.4602,287887.6503,194708.2836,3597625.068,4069395.193,242963.8547,317224.9347,510523.5151,426305.7135,2641375.763,2673524.627,2202522.526,1030250.614,873208.3421,1040698.054,1989258.469,2110561.521,4572077.422,4262159.939,2229097.428,2151745.489,168221.8959,123965.118,2555388.389,2030151.902,2117075.634,1471429.611,497556.3695,395312.1388,562565.9872,641766.3327,597603.1617,3827.169614,586402.7618,1558835.919,1161590.26,433547.7561,569650.7518,2388661.157,2886691.915,323176.744,1771215.884,2017029.382,3894973.622,1772699.16,2492574.686,1402426.395,273967.2256,315494.1007,165663.5695,357556.1195,2317873.324,1490446.42,2547843.107,5334152.22,1920895.625,2003425.738,2398785.684,1147668.855,2163699.782,1426545.603,6590148.29,4929760.632,7568004.703,2975360.913,3594021.247,3854120.818,1635611.201,4421525.205,9369863.902,7018080.636,7935389.999,13101111.78,3615382.856,5754836.217,4220029.084,6021465.667,2400741.239,2386088.935,2947350.178,1705385.247,1049482.028,253284.7274,518453.5366,956633.4144,1821315.114,869193.9605,1174657.871,344138.9497,1151925.218,554993.0172,435553.6316,720627.197,765512.4432,161621.5379,233307.177,334794.615,200730.7421,317121.3108,2199487.603,569639.8519,326217.8862,244327.6586,2714168.459,5519425.6,7228109.808,14921683.54,1705606.778,743086.0033,663547.1026,802847.1805,418267.8116,280457.2914,529452.492,630653.4876,588100.9519,534989.9337,349744.3673,404162.6361,361612.511,439725.3532,1006571.278,639496.2499,415278.5254,570741.3043,543656.6186,847726.6024,776627.8378,3702696.435,754718.9495,917219.025,562123.3241,566327.4412,384391.8817,147519.1393,376854.9851,91700.19311,174254.6613,492910.0319,506446.0458,413379.8072,134163.5731,884178.4853,647285.0845,342324.7172,299820.9895,716924.2822,960135.9789,510061.7217,896502.1238,378246.8048,490279.0604,819581.7215,2606082.507,3768569.641,2850437.133,2350473.714,3005580.339,3686931.642,1159731.342,284924.8409,876122.2598,1690502.667,1355954.825,1151795.775,1351846.369,604139.6051,1327241.57,1461036.166,1866969.478,1148598.092,568154.6079,929017.1285,534687.1467,991891.5201,1537659.231,2189939.104,1503025.872
YZDY3-FZ-DMSO-1,YZ,DY,3,5316520.03,3072710.531,2601668.145,1170514.276,1416785.002,2244022.078,2358680.722,3972138.122,5520675.41,13525253.52,1126062.479,1601840.028,3322443.557,1542739.88,2090112.448,2789069.966,7465708.131,12028055.17,3833030.589,6448121.952,789233.2379,193085.974,68650.13242,470967.243,1240511.121,5350792.129,393242.1049,403546.2777,577016.535,480236.7302,143751.516,61040.68901,96200.97866,1078896.99,307030.3627,438919.4067,1227309.372,1993348.365,1727314.451,1939984.076,122907.9792,127149.9644,305323.8407,310657.171,3588631.005,3663447.589,187061.9702,247312.8203,258713.6725,276524.1046,1071361.115,1876392.193,2825146.968,1897592.838,1480281.106,1138785.827,2280404.624,2977215.046,5028113.569,4486484.147,2340552.3,2248050.22,272808.6713,181243.7931,3237749.972,1657715.702,2211828.662,1390877.576,556856.7165,425156.6484,677600.1835,357359.5078,619823.2888,10058.13995,482435.0033,1832350.204,3519584.224,738154.7294,1662598.336,4706864.82,3648377.186,262500.3103,2152923.977,1733684.778,4498694.534,1954400.824,2617203.42,1472547.715,434696.5208,349577.9509,276688.4062,396184.0659,2107648.553,1223128.473,2648583.064,5294246.011,953331.4292,2435176.505,2404237.47,1278037.44,2174052.412,1663852.576,7310356.892,6022228.362,9364096.154,5761944.298,4368555.288,4195182.314,2678857.568,5600893.484,11340605.9,8323328.137,11039065.18,8890134.079,4521083.628,4269530.743,5378778.736,10152324.21,3064021.779,4488078.237,1508807.748,481380.5304,3660757.536,129302.3654,623567.46,814057.4877,1332148.168,513945.7448,984687.3259,239659.3432,947691.7277,386498.7154,316659.0629,230574.4389,632949.7744,88802.7167,48607.74387,79989.08629,78853.31955,170792.4936,2033109.636,1400766.147,240451.0325,607923.1103,6177261.149,9912095.379,23964421.69,10965838.65,4562782.104,902884.03,513559.7352,1056945.122,634416.2156,277663.2181,641943.9311,1145813.245,120965.1934,169459.4694,188413.3562,119708.5834,202558.8442,206927.5226,672474.5842,374672.2045,110415.7869,739649.5172,542297.4771,726819.5957,934338.3217,3484140.79,517473.3702,743148.6252,521960.1196,416302.7095,398591.4951,103018.1169,110045.1911,51166.22682,213996.9524,334210.7303,242392.6838,247438.7459,189203.5147,589526.0176,364113.225,439214.3796,95666.05029,821236.6189,846302.5939,484558.6356,739403.0235,544652.4146,369952.9856,1632061.85,3167709.575,4134099.757,2687656.643,2720967.133,2164402.35,3279382.597,1159731.342,299920.8851,688185.1785,1605977.534,1355954.825,1151795.775,1167775.721,730668.3782,718791.163,2153721.017,2627625.659,1200005.394,1296321.701,1441210.485,1008702.268,1855042.026,2380005.05,3333064.328,3228339.257
YZDY3-FZ-DMSO-2,YZ,DY,3,4128682.281,2298115.053,2313094.596,1170514.276,586655.2054,1311100.243,1718387.529,2546018.438,4804913.825,11768947.39,1123247.323,1472877.491,932225.7332,812027.1151,997625.8555,3626654.444,5571026.354,10364310.58,3105595.648,2602032.566,221123.5828,212926.8886,49462.32533,342569.5365,318702.4484,5212428.336,225865.785,244049.4208,708424.9323,669320.9975,105406.3972,177018.3085,96200.97866,830211.2339,293142.7261,415931.0028,986683.3114,1740617.745,911457.2991,1033737.535,135808.8797,120457.861,213219.0253,122407.9939,2974786.228,3314547.819,231394.1473,274030.8258,395033.3641,332687.623,2173066.377,1427498.466,1120973.946,1123926.436,754310.1972,941583.9533,1620263.456,1814077.879,3929809.403,3875593.691,2122949.932,1589669.07,152236.2271,49956.28326,1887872.847,1282708.81,1633614.95,1622251.146,502563.1866,312781.3537,558487.3838,337796.1965,461133.0097,3827.169614,435397.5905,1145267.206,955643.1812,457509.8337,569650.7518,2896848.818,3031026.511,323176.744,1439059.742,1153044.514,3156637.785,1531324.186,2373880.653,1335644.186,354063.033,208725.4395,213027.0714,376374.8626,1541161.068,854156.2308,2420450.952,4117146.643,1436994.377,2819021.202,1879073.511,1274842.347,1882735.052,1048642.104,9423960.511,3803988.169,6210650.658,3936402.487,4840504.475,5950534.914,3856565.766,5084753.985,9941064.312,5786252.31,6207830.422,9377572.154,10314819.23,3187020.248,5626506.655,6840152.105,3056361.725,1908693.381,2112442.069,374353.3082,2058052.392,29561.47015,276700.5167,788997.1704,1807689.372,815464.0638,664269.0888,193154.661,947691.7277,640867.6071,329426.2476,585329.4407,805990.3308,230219.5503,175849.3174,258410.0468,138743.6576,232987.0855,1708050.949,110789.6829,644858.6924,212650.3114,2578460.036,7378066.789,7228109.808,12726144.32,2013451.674,353697.8536,495149.0643,1809042.96,745703.0659,435081.3096,193602.2608,859547.4187,418902.2585,321838.688,447491.0151,385791.6072,841952.622,409993.8886,682835.4415,869954.1623,580102.1338,765055.0802,728551.8646,271241.6164,739845.8804,2985710.694,880267.0354,707952.2806,531350.4097,156047.8295,294392.1635,403130.6033,547863.7717,46352.60758,278334.1995,329305.5106,503916.9808,306162.628,182512.6556,837869.6372,820128.6634,308259.1514,299820.9895,527005.226,1008142.778,993703.5593,815191.8334,600479.287,170058.0382,481385.3101,2122670.49,3956998.123,2450018.583,2005173.809,2833940.055,3018100.505,994324.6596,349812.9583,456556.1079,1956968.15,1278520.039,1151795.775,1486684.595,780763.1022,1264039.59,1328524.182,2166667.21,1260592.917,626390.4552,924377.8492,622073.6887,1214738.121,1464437.363,1891751.737,1236255.046
YZDY7-FD-DMSO-1,YZ,DY,7,4975628.194,2878537.373,1821534.967,1170514.276,886463.7906,1640436.239,3795928.314,2773844.915,8609368.142,12842519.43,1830077.854,1889240.782,1405561.492,727174.8492,1990583.284,7134893.416,1608729.165,13291069.31,4225916.224,4109071.463,790683.0251,25580.00764,157023.1554,402676.9927,391437.9036,6458272.33,192037.9134,268391.8252,493215.5582,724378.9174,129735.7432,49983.40365,63644.90335,1174963.253,522869.094,558914.486,1054901.627,2798481.142,1009924.985,1944846.191,176000.8808,140886.3872,305323.8407,228361.5672,3768062.555,3677052.612,358154.2827,513218.8137,460747.4724,672952.3634,2156809.09,1964754.152,1798464.524,929801.1788,788070.5287,856184.8642,1795305.768,2115851.149,4136641.477,3865904.707,1724833.098,1951696.589,89414.41684,131052.8699,542139.5117,1933478.002,2117075.634,1788531.888,556856.7165,452036.7585,1632575.636,741240.1143,728210.9054,10614.05086,525391.5859,2020166.1,1363952.942,434634.342,541168.2142,3179308,2886691.915,323176.744,1682655.09,1920980.364,3709498.688,2144965.984,2050647.363,1153779.666,372697.9295,269747.4561,274618.4268,375433.9254,2958258.987,1725378.037,2547843.107,5334152.22,1755441.884,1550212.645,2762383.502,2137103.635,2408922.34,1834397.466,8161174.352,3459913.654,9783200.908,3978226.764,5522532.935,2523050.088,2108506.547,5119660.763,10889258.15,6316272.573,7935389.999,9579834.074,7123673.675,4149808.76,3997363.217,5201568.441,3412077.042,3748226.239,2932631.848,700616.4657,3477719.659,338656.0861,769836.3704,1165708.165,2113684.119,1056510.691,1009646.408,585791.56,1209521.479,428369.4096,529418.1615,117382.6543,763598.662,297606.0668,149975.2885,334794.615,310693.1433,315537.6862,2621542.237,460831.1278,281857.7766,357140.7221,2578460.036,4981281.604,7551615.157,11662300.67,1644079.17,877409.9615,568908.6971,891810.8907,377486.7,240457.0702,823413.1227,1250335.172,750582.4017,722341.7081,691060.6837,569989.9102,463710.0718,408858.1714,528365.0481,378767.6295,499744.8042,634157.0048,841281.3777,768913.0181,532091.8237,3887831.257,869318.5767,802388.1643,288483.4273,504753.4989,594827.1772,360576.2478,165505.6166,56693.88013,454636.4628,454605.8076,359021.9451,605088.3848,164717.6717,748238.5327,820128.6634,536547.2061,299820.9895,754657.1391,1119855.348,718042.5678,1191056.408,401264.3299,339241.2373,558660.3204,2606082.507,3263591.126,2566088.214,1904399.344,3479334.94,3003028.866,807640.2047,366385.3472,878318.0549,1690502.667,1494940.195,987520.9029,1223099.096,635936.4265,980541.0919,1537932.807,1965231.03,992202.2173,487121.557,724274.2326,592451.1321,848296.9346,1695269.303,1801668.32,1301321.101
